0.1138,-0.1485,0.9561,-0.2256,1.0,105.23497860611292,27.722467798908447
0.1337,-0.1649,0.9554,-0.2052,1.0,106.80901361942081,25.861205329161223
0.1584,-0.1809,0.9527,-0.1858,1.0,108.27531082930854,24.288653491627084
0.1755,-0.1985,0.9497,-0.167,1.0,110.20013168429446,22.760016509768683
0.183,-0.2173,0.947,-0.1503,2.0,112.50993633515641,21.358021725086083
0.1683,-0.2451,0.9446,-0.1391,2.0,116.32722760312183,20.199344054576784
0.1503,-0.2581,0.9426,-0.1491,2.0,118.24508426028265,21.018695777249683
0.1388,-0.2564,0.9439,-0.155,2.0,118.25815569159556,21.332953940787185
0.0942,-0.2391,0.9439,-0.2074,2.0,117.2760913010825,25.885605242134147
0.088,-0.2332,0.9314,-0.2653,2.0,117.32212569867866,32.360315540307624
0.0912,-0.2263,0.9109,-0.3326,2.0,117.468758377981,40.33313227509685
0.0821,-0.1906,0.8842,-0.4186,2.0,114.94401608453322,50.49010228179863
0.0891,-0.1657,0.8775,-0.4412,2.0,110.89576370453261,53.495744204397056
0.0955,-0.1449,0.8805,-0.4412,2.0,106.72620904977241,53.57264412573194
0.1006,-0.1318,0.8882,-0.4285,2.0,103.89251660503447,51.97151554038352
0.1147,-0.129,0.9018,-0.3962,2.0,102.25386001045862,48.08829540936856
0.126,-0.1367,0.9113,-0.3675,2.0,102.7373720346211,44.76778184806477
0.1336,-0.149,0.9213,-0.3333,2.0,104.19308312160828,40.84107646868851
0.1393,-0.1756,0.9352,-0.2742,2.0,107.73831022090128,34.17918829147254
0.1469,-0.1964,0.9402,-0.2361,2.0,110.28821987096096,30.111004310074282
0.1444,-0.21,0.9439,-0.21,2.0,112.18121614035789,27.19923909478057
0.1408,-0.2097,0.9446,-0.2095,2.0,112.24712629355587,27.05478579531103
0.146,-0.2003,0.9418,-0.2269,1.0,110.84656733178072,29.070453393613473
0.15,-0.1902,0.9387,-0.2452,1.0,109.34887142806022,31.158196338819963
0.15,-0.1794,0.9344,-0.2686,1.0,107.84012479395507,33.76496409438733
0.155,-0.1768,0.9313,-0.2783,1.0,107.25244333500738,34.97107833968082
0.1588,-0.1754,0.9295,-0.2829,1.0,106.88127021476214,35.56456845789578
0.163,-0.1782,0.9298,-0.2776,1.0,107.11310595500214,35.05264850669638
0.1575,-0.1824,0.9326,-0.2689,1.0,107.94725336343004,33.986213907814054
0.1339,-0.183,0.9387,-0.2599,1.0,108.94959383131221,32.474908836662856
0.1075,-0.1796,0.9456,-0.2491,1.0,109.42317130031154,30.644498217410412
0.1198,-0.1778,0.9501,-0.2264,1.0,108.77566822467934,28.217054343595674
0.1425,-0.1757,0.9494,-0.218,1.0,107.84703240922842,27.646069812389147
0.1595,-0.1693,0.9478,-0.2183,1.0,106.51779915677287,27.892251436895865
0.1578,-0.1497,0.9489,-0.2286,1.0,103.99113264802824,28.756212588408115
0.1508,-0.1356,0.9506,-0.235,1.0,102.36358670417572,29.188171467560036
0.1423,-0.1231,0.9533,-0.2363,1.0,101.04309197713077,29.04932321924559
0.146,-0.1136,0.9562,-0.2267,1.0,99.83412748319435,27.82135754126545
0.1557,-0.11,0.9572,-0.2181,1.0,99.20197098967311,26.85775091434527
0.1675,-0.1063,0.9573,-0.2103,1.0,98.51369581338227,25.992317051436114
0.1553,-0.097,0.9617,-0.2042,1.0,97.81026056321211,25.016707240437572
0.1138,-0.088,0.968,-0.2055,1.0,97.81902486951009,24.70074854497603
0.0624,-0.0789,0.9724,-0.2107,1.0,98.05230550875605,24.810149689836262
0.0093,-0.068,0.9738,-0.2171,1.0,98.15071656521414,25.09263930259907
-0.1193,-0.0351,0.9662,-0.2257,1.0,97.73655651168191,25.32613232177096
-0.1902,-0.0101,0.9542,-0.2306,1.0,96.82898428104711,25.864046835482085
-0.2156,0.0068,0.9485,-0.232,1.0,95.57786470524098,26.297743303476768
-0.1871,0.0172,0.9556,-0.2269,1.0,93.32196883082214,26.109589795095992
-0.165,0.019,0.9608,-0.222,1.0,92.33641210887326,25.649512698728
-0.147,0.0209,0.9645,-0.2181,1.0,91.50845288456604,25.268748610997815
-0.1194,0.0279,0.9689,-0.2148,1.0,89.82483259716531,25.018084387585546
-0.1014,0.034,0.9711,-0.2134,1.0,88.56208959200565,24.920491098511278
-0.0765,0.0372,0.9735,-0.2121,1.0,87.476974990514,24.749588907546965
-0.0538,0.0434,0.9755,-0.2091,1.0,86.08623559170337,24.36953429614351
-0.0433,0.0483,0.9764,-0.2062,1.0,85.19853018650562,24.006928100053887
-0.0388,0.0511,0.9772,-0.2026,1.0,84.73230883187912,23.573420745391186
-0.0422,0.0538,0.9775,-0.1998,1.0,84.48311545401339,23.275097686979173
-0.0483,0.062,0.9764,-0.201,1.0,83.63633182686625,23.48470813385555
-0.0554,0.0726,0.9745,-0.2049,1.0,82.5258510280493,24.04130841046872
-0.0746,0.0851,0.9716,-0.2078,1.0,81.50105652236043,24.613442880237685
-0.1025,0.0978,0.9675,-0.2093,1.0,80.69625194431794,25.153670182899685
-0.1104,0.1034,0.9661,-0.209,1.0,80.21898858202348,25.256079010646474
-0.1065,0.1076,0.9664,-0.2079,1.0,79.5833385424978,25.134498315743073
-0.0392,0.0687,0.9705,-0.2277,1.0,82.58022734191908,26.57398815037914
-0.0447,0.0677,0.9703,-0.2278,1.0,82.86656774664846,26.623338604782848
-0.0542,0.0606,0.9706,-0.2264,1.0,84.0294567092717,26.491182701201424
-0.0596,0.0587,0.9708,-0.2249,1.0,84.41860992792904,26.3377284302918
-0.0638,0.0576,0.9708,-0.2238,1.0,84.67326372246521,26.224103175966444
-0.0663,0.0561,0.9709,-0.2232,1.0,84.92892169536702,26.158015271949022
-0.0638,0.059,0.9713,-0.2217,1.0,84.48913906619615,25.988899579489882
-0.0626,0.0588,0.9719,-0.2193,1.0,84.46978321364392,25.698436367488412
-0.0642,0.063,0.9728,-0.2137,1.0,83.97083782834616,25.078513108251975
-0.0686,0.0636,0.9734,-0.209,1.0,83.99562421047145,24.557706780207415
-0.0744,0.0677,0.9742,-0.202,1.0,83.60851931739306,23.80661876266465
-0.0791,0.0699,0.9763,-0.1893,1.0,83.38408462474217,22.375874876274594
-0.0876,0.0745,0.977,-0.1797,1.0,82.96349056023524,21.357432169472293
-0.0998,0.074,0.9774,-0.1711,1.0,83.22741181980523,20.44060150049722
-0.111,0.0789,0.9772,-0.1628,1.0,82.79997208151408,19.614671136035852
-0.1174,0.0803,0.9784,-0.15,1.0,82.62672878154086,18.202386505745995
-0.105,0.0803,0.9811,-0.1409,1.0,82.30698466307723,17.05795026903503
-0.0926,0.08,0.9842,-0.1282,2.0,82.02313367164298,15.495586831390746
-0.0842,0.0795,0.9877,-0.1053,2.0,81.7868144430829,12.791101140432557
-0.0808,0.0818,0.9891,-0.0923,2.0,81.38463025447703,11.291834765384067
-0.0818,0.0803,0.9899,-0.0836,2.0,81.50769787615702,10.291032023176175
-0.0909,0.0808,0.9897,-0.076,2.0,81.48014353255216,9.50441129880835
-0.0963,0.0758,0.9899,-0.0721,2.0,82.0736718731262,9.052664287229046
-0.0952,0.0754,0.9904,-0.0664,2.0,82.05699624366183,8.388307072946635
-0.0988,0.0721,0.9908,-0.0576,2.0,82.38077497465655,7.376404850711075
-0.1046,0.0713,0.9905,-0.0531,2.0,82.46765584222727,6.898288507712755
-0.1022,0.0648,0.9915,-0.048,2.0,83.14303880950459,6.224767498611644
-0.0984,0.0648,0.9922,-0.0416,2.0,83.05291227250255,5.468793951656177
-0.0954,0.0663,0.9926,-0.0354,2.0,82.80215082567543,4.756778947355724
-0.0973,0.0685,0.9924,-0.0327,2.0,82.5307735949941,4.48700468960536
-0.0968,0.0692,0.9924,-0.0305,2.0,82.42613939757578,4.239949949005318
-0.0949,0.0646,0.993,-0.0276,2.0,82.91539220234625,3.8459839985021866
-0.0906,0.0651,0.9935,-0.0229,2.0,82.79555268590777,3.284756274421588
-0.0846,0.0619,0.9944,-0.0153,2.0,83.0721807444947,2.34417175217991
-0.0766,0.0623,0.9951,-0.0005,2.0,82.88162193226249,0.6038778825745971
-0.0686,0.0609,0.9958,0.0005,2.0,83.0293842982348,0.42168230719021266
-0.0789,0.064,0.9948,0.0039,2.0,82.64884127473142,0.13405853566800247
-0.0751,0.0649,0.9951,0.0073,2.0,82.515279888442,-0.2739020691367854
-0.0639,0.0681,0.9956,0.0092,2.0,82.13827839439584,-0.5509565561359939
-0.0576,0.0674,0.996,0.0103,2.0,82.21487235104755,-0.7307198783200846
-0.0614,0.0691,0.9957,0.011,2.0,82.01181236909453,-0.7689272240606885
-0.0656,0.0717,0.9952,0.0096,2.0,81.72189600818963,-0.55582385171071
-0.0649,0.0763,0.9949,0.0073,2.0,81.21245169429989,-0.2648108472346456
-0.0803,0.0814,0.9934,0.0056,2.0,80.64068907606686,0.11154127796589547
-0.1321,0.0851,0.9875,0.0065,2.0,80.22392722032467,0.552679954615038
-0.1443,0.087,0.9857,0.0082,2.0,79.98621534244243,0.5123864482418503
-0.1462,0.0856,0.9855,0.0103,2.0,80.11151043705584,0.2709034032492081
-0.1866,0.0943,0.9778,0.0154,2.0,79.03772274612794,0.2908641966083172
-0.1998,0.0998,0.9746,0.0157,2.0,78.41551606493341,0.5315775486813465
-0.1807,0.1044,0.9779,0.0137,2.0,77.92750936005278,0.6265815568688987
-0.1094,0.1107,0.9877,0.0093,2.0,77.24890025046929,0.3351799371689748
-0.0419,0.1172,0.9922,0.0058,2.0,76.52281548915835,-0.09672452656330893
0.0201,0.125,0.9919,0.0032,2.0,75.64890091776226,-0.6516500553487167
0.0224,0.1339,0.9907,0.0043,2.0,74.62440872257956,-0.831893666609355
0.0215,0.1364,0.9904,0.0076,2.0,74.34089741053234,-1.1986731253041065
0.0197,0.1387,0.9901,0.0106,2.0,74.07780639706526,-1.5159288549055838
0.0181,0.1411,0.9897,0.0125,3.0,73.80148109275585,-1.7105583703899851
0.0184,0.138,0.9902,0.0125,3.0,74.15973818733293,-1.7095792809519441
0.0206,0.1337,0.9907,0.0122,3.0,74.66110911352685,-1.700879594401396
0.0161,0.1294,0.9914,0.0115,3.0,75.14953858232313,-1.5453898628935228
0.0099,0.124,0.9922,0.0086,3.0,75.76248318785836,-1.1185439476365064
0.0076,0.1197,0.9927,0.0082,3.0,76.256995375423,-1.037096992626267
0.0043,0.1151,0.9933,0.0095,3.0,76.7840990722053,-1.1381156520394466
-0.0219,0.1057,0.9941,0.014,3.0,77.82945384276171,-1.329673429831774
-0.0408,0.0997,0.994,0.0167,3.0,78.48471400828723,-1.4362187618710014
-0.0319,0.0916,0.9951,0.0169,3.0,79.42912609205705,-1.592474196464815
-0.0114,0.0901,0.9957,0.0165,3.0,79.63682843339612,-1.7652099304286186
0.0032,0.0899,0.9958,0.0166,3.0,79.68615522079874,-1.9275603071271816
0.003,0.089,0.9958,0.0179,3.0,79.7897117101792,-2.073627023026368
-0.0078,0.0876,0.9959,0.0194,3.0,79.92680792600335,-2.136160847460941
0.0142,0.0864,0.996,0.0178,3.0,80.1117697383605,-2.1726816100990427
0.0083,0.0854,0.9962,0.0177,3.0,80.2138491957458,-2.1022567474083793
0.0051,0.0889,0.9958,0.0176,3.0,79.80559676721813,-2.060744621041574
-0.0004,0.0881,0.996,0.0183,3.0,79.88492223431143,-2.085055598489559
-0.0006,0.0878,0.996,0.0182,3.0,79.91938184166315,-2.07163689838024
-0.0001,0.0875,0.996,0.0173,3.0,79.95584736528545,-1.9738928872173411
-0.0153,0.0871,0.996,0.0162,3.0,79.97516949520273,-1.6964948197303866
-0.0244,0.0865,0.9958,0.0161,3.0,80.03035982732563,-1.5955258039689515
-0.0199,0.0851,0.996,0.0152,3.0,80.20136642695093,-1.5409532797144678
-0.0158,0.084,0.9962,0.0145,3.0,80.33554990269359,-1.5033517083177292
0.0095,0.0822,0.9965,0.0119,3.0,80.58113475008939,-1.4485056378420214
0.0144,0.0811,0.9965,0.0112,3.0,80.71421565958158,-1.4129027452965426
0.0144,0.0804,0.9966,0.0112,3.0,80.79430696397243,-1.411874061600978
0.012,0.0797,0.9967,0.0112,3.0,80.87135375719751,-1.3889209672685854
0.0115,0.0791,0.9968,0.0107,3.0,80.93878405371723,-1.3265608699724762
0.0105,0.0783,0.9968,0.0104,3.0,81.02986590270717,-1.2822577375737012
0.0072,0.0771,0.9969,0.0102,3.0,81.16377550333645,-1.2289181467307468
0.007,0.0765,0.997,0.01,3.0,81.23195648733896,-1.2039300691030235
0.0118,0.0758,0.997,0.0094,3.0,81.31771330554265,-1.176507366496112
0.0145,0.072,0.9973,0.0095,3.0,81.75725614869543,-1.2054018757973097
0.0237,0.0658,0.9975,0.0095,3.0,82.48113699061317,-1.264702046861945
0.0219,0.0573,0.998,0.0106,3.0,83.45759518425942,-1.3561664343882358
0.0228,0.0486,0.9985,0.012,3.0,84.46003283094957,-1.5001838685405722
0.0159,0.0438,0.9988,0.0145,3.0,85.00470600626157,-1.7396549765459417
0.0137,0.0425,0.9989,0.016,3.0,85.15189416447629,-1.898516061895161
0.0114,0.0411,0.999,0.0173,3.0,85.30940720248195,-2.0345688561134865
0.0069,0.0373,0.9991,0.0184,3.0,85.73723768121636,-2.136574779508662
0.0052,0.0374,0.9991,0.0176,3.0,85.72194262588533,-2.0377120587669397
0.0043,0.0374,0.9991,0.0165,3.0,85.71991156017367,-1.907840891005275
0.0026,0.0389,0.9991,0.0153,3.0,85.544360101011,-1.7635414410178354
-0.0006,0.0397,0.9991,0.0151,3.0,85.4469165074866,-1.7263068169344113
-0.0029,0.0409,0.999,0.015,3.0,85.30558195760146,-1.7038145097197401
-0.0035,0.0399,0.9991,0.0142,3.0,85.41953302728106,-1.6099447535896108
-0.0054,0.0413,0.999,0.0138,3.0,85.25639971369132,-1.5544170494212544
-0.0074,0.0407,0.999,0.0135,3.0,85.32251913760173,-1.5111021353368146
-0.0081,0.0418,0.999,0.0133,3.0,85.19527888601404,-1.4839111972462808
-0.011,0.0425,0.999,0.013,3.0,85.11088204283983,-1.4347784213411463
-0.0112,0.0432,0.9989,0.0128,3.0,85.03093213076602,-1.409857044862044
-0.0112,0.0438,0.9989,0.0126,3.0,84.9622788652997,-1.3861865719975837
-0.0102,0.0433,0.999,0.0124,3.0,85.02097267575273,-1.369033412757839
-0.0068,0.0447,0.9989,0.0119,3.0,84.86587479709408,-1.3274271189503766
-0.0058,0.0456,0.9989,0.0118,3.0,84.76385731851003,-1.3205024080504963
0.0021,0.0474,0.9988,0.0115,3.0,84.5680553594354,-1.3277469378976197
0.012,0.0491,0.9987,0.0113,3.0,84.38584952065371,-1.360845975435343
0.0197,0.0509,0.9985,0.0115,3.0,84.19024379178585,-1.430878464650978
0.0203,0.0518,0.9984,0.0118,3.0,84.08867974608624,-1.470675695513367
0.0172,0.0523,0.9984,0.0121,3.0,84.02747896169119,-1.4875886485246268
0.0181,0.0529,0.9984,0.0118,3.0,83.95913963142722,-1.4598945605245843
0.0224,0.0538,0.9982,0.0111,3.0,83.86097095876343,-1.407915686485737
0.0256,0.0553,0.9981,0.0102,3.0,83.69061232585952,-1.328957077013031
0.0274,0.0568,0.998,0.0096,3.0,83.51894562671134,-1.276324878613083
0.0234,0.0582,0.998,0.0096,3.0,83.35336700951923,-1.2540386121156042
0.0193,0.0591,0.998,0.0096,3.0,83.24522745716406,-1.2286798875721512
0.0145,0.0602,0.998,0.0098,3.0,83.11353721202782,-1.2208712376125328
0.0117,0.0608,0.998,0.0098,3.0,83.04127963167512,-1.202355986760475
0.0096,0.0621,0.998,0.0095,3.0,82.88886635518439,-1.1548352753009852
0.0085,0.0618,0.998,0.0094,3.0,82.92218688115507,-1.1352757074077837
0.0065,0.0626,0.998,0.0093,3.0,82.82778582587865,-1.1102664260543946
0.0039,0.0632,0.9979,0.0093,3.0,82.75658182051707,-1.091775009731554
-0.0005,0.0626,0.998,0.0093,3.0,82.8203830200608,-1.0600437733100112
-0.0035,0.063,0.998,0.0093,3.0,82.77109711653924,-1.0383588910143933
-0.0065,0.063,0.9979,0.0095,3.0,82.76843917158756,-1.0394662797430427
-0.0087,0.0632,0.9979,0.0095,3.0,82.7430068503037,-1.0233813961491347
-0.011,0.0634,0.9979,0.0094,3.0,82.71761816331095,-0.995032207676339
-0.0123,0.0635,0.9979,0.0093,3.0,82.7048671091481,-0.9740081034921902
