Sensor 1 Data:
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.5256739
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.553429
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.5778887
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.601891
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.6261337
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.651844
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.6761913
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.7040524
0.5455,0.4422,-0.5604,0.4391,3.0,1.5221235840751888,0.16307779963477742,-1.2619994047329854,0.0,1739383431.7251127
0.5453,0.4423,-0.5605,0.4391,3.0,1.533715459979362,0.14007236979944082,-1.2850048345683218,0.023005429835336377,1739383431.74911
0.5453,0.4423,-0.5605,0.4391,3.0,1.533715459979362,0.14007236979944082,-1.2619994047329852,-0.0230054298353366,1739383431.778931
0.5453,0.4423,-0.5605,0.439,3.0,1.5273407802443444,0.13997188803520544,-1.2620998864972355,0.00010048176425025979,1739383431.798906
0.5452,0.4424,-0.5606,0.439,3.0,1.5338020208193086,0.11708625740931211,-1.284885035358869,0.02278514886163352,1739383431.827232
0.5451,0.4425,-0.5607,0.4388,3.0,1.527510096361226,0.09399101459177928,-1.2850946475505136,0.00020961219164461475,1739383431.847413
0.5452,0.4424,-0.5607,0.4388,3.0,1.5160790570209883,0.10415895306647371,-1.2518314662582792,-0.03326318129223438,1739383431.8770556
0.5453,0.4423,-0.5607,0.4389,3.0,1.5110250322681793,0.11442694126063202,-1.2517314165388385,-0.00010004971944077568,1739383431.9011602
0.5452,0.4424,-0.5607,0.4388,3.0,1.5160790570209883,0.10415895306647371,-1.272267392927132,0.02053597638829352,1739383431.9263864
0.5455,0.4421,-0.5608,0.4387,3.0,1.4704408335539654,0.12182024696642202,-1.2443381108330511,-0.027929282094080854,1739383431.9499674
0.5457,0.4419,-0.5611,0.4384,3.0,1.413546796448884,0.10364361029661495,-1.2801760414027867,0.03583793056973561,1739383431.97885
0.5456,0.442,-0.5615,0.4378,3.0,1.3668207295700938,0.04192990089947557,-1.323713114130124,0.0435370727273372,1739383431.9993572
0.5457,0.4418,-0.5615,0.4378,3.0,1.349092759066366,0.06210687555503114,-1.2418224300774285,-0.0818906840526954,1739383432.0276444
0.5457,0.4417,-0.5617,0.4377,3.0,1.3264864027281078,0.04654504480640753,-1.277561235481609,0.03573880540418051,1739383432.048804
0.5453,0.442,-0.5621,0.4373,3.0,1.3205083195015845,-0.03546256227772915,-1.3440070118171328,0.06644577633552373,1739383432.0769913
0.5454,0.442,-0.562,0.4374,3.0,1.3267279278628052,-0.02246623882302856,-1.2490030812782802,-0.09500393053885259,1739383432.101967
0.5457,0.4418,-0.5617,0.4376,3.0,1.3263991029120916,0.03641935169423505,-1.2031138142157234,-0.045889267062556804,1739383432.1264026
0.5455,0.442,-0.5619,0.4375,3.0,1.332948116331096,-0.009474489502395045,-1.3078932459296126,0.10477943171388926,1739383432.1512263
