1,0.5524,0.4304,-0.5763,0.4213,3.0,-0.2719623859750868,-0.012203250891843709,-1.9846211312347726,0.015980240740809615,1740127123.8051202
1,0.5525,0.4303,-0.5764,0.4211,3.0,-0.3012287334928203,-0.015610750844047061,-1.9815734544590184,-0.0030476767757541268,1740127123.8332486
1,0.5526,0.4302,-0.5764,0.4211,3.0,-0.31261130734111475,-0.0056937288125311625,-1.9682489324753152,-0.013324521983703264,1740127123.8586347
1,0.5526,0.4302,-0.5764,0.4211,3.0,-0.31261130734111475,-0.0056937288125311625,-1.978165954506831,0.009917022031515899,1740127123.883519
1,0.5526,0.4302,-0.5764,0.4211,3.0,-0.31261130734111475,-0.0056937288125311625,-1.978165954506831,0.0,1740127123.9076452
1,0.5526,0.4302,-0.5764,0.4211,3.0,-0.31261130734111475,-0.0056937288125311625,-1.978165954506831,0.0,1740127123.9336128
1,0.5524,0.4303,-0.5765,0.421,3.0,-0.3075536958731391,-0.02899545279470317,-2.0014676784890026,0.023301723982171563,1740127123.956629
1,0.5522,0.4303,-0.5767,0.421,3.0,-0.30707644661117683,-0.055423723257831625,-2.0045942249699604,0.0031265464809577814,1740127123.983809
1,0.5522,0.4302,-0.5767,0.4211,3.0,-0.30689780355498897,-0.045559808426702375,-1.968302039675708,-0.03629218529425238,1740127124.005326
1,0.5524,0.4303,-0.5766,0.4211,3.0,-0.305756608403442,-0.041801177683538526,-1.9744073237636508,0.006105284087942753,1740127124.0340555
1,0.5524,0.4303,-0.5766,0.4211,3.0,-0.305756608403442,-0.041801177683538526,-1.9781659545068146,0.003758630743163849,1740127124.0551817
1,0.5524,0.4303,-0.5766,0.4211,3.0,-0.305756608403442,-0.041801177683538526,-1.9781659545068146,0.0,1740127124.0827847
1,0.5524,0.4303,-0.5766,0.4211,3.0,-0.305756608403442,-0.041801177683538526,-1.9781659545068146,0.0,1740127124.1085413
1,0.5524,0.4303,-0.5766,0.4211,3.0,-0.305756608403442,-0.041801177683538526,-1.9781659545068146,0.0,1740127124.1357121
1,0.5524,0.4302,-0.5766,0.4211,3.0,-0.31213950169507143,-0.03211459145978779,-1.9684793682830728,-0.009686586223741855,1740127124.1576097
1,0.5524,0.4302,-0.5765,0.4211,3.0,-0.30737631241549934,-0.01913154431107955,-1.965182907358112,-0.003296460924960831,1740127124.1863692
