0,0.5986,0.3401,-0.636,0.3486,3.0,-0.536418361511835,0.06417728716959914,-1.659806445272789,-0.0023217320693640353,1740234139.310265
0,0.5986,0.34,-0.636,0.3485,3.0,-0.5505724291468539,0.07164669352081887,-1.6642553573984564,0.004448912125667448,1740234139.3344746
0,0.5986,0.34,-0.636,0.3486,3.0,-0.5434243245573498,0.07181386055944472,-1.6642553573984564,0.0,1740234139.3588767
0,0.5986,0.34,-0.636,0.3486,3.0,-0.5434243245573498,0.07181386055944472,-1.6515853742924962,-0.012669983105960236,1740234139.387862
0,0.5986,0.34,-0.636,0.3486,3.0,-0.5434243245573498,0.07181386055944472,-1.676717541693674,0.02513216740117774,1740234139.4075923
0,0.5986,0.34,-0.636,0.3486,3.0,-0.5434243245573498,0.07181386055944472,-1.6665302852139872,-0.010187256479686768,1740234139.4366567
0,0.5987,0.3398,-0.6361,0.3485,3.0,-0.5724923428326747,0.07291631738286242,-1.6582965049502956,-0.008233780263691592,1740234139.4583752
0,0.5988,0.3397,-0.6362,0.3484,3.0,-0.594551077794506,0.06638046631670136,-1.6684763692656075,0.010179864315311926,1740234139.486153
0,0.5989,0.3396,-0.6361,0.3483,3.0,-0.6091248279409172,0.08841482997519279,-1.6454269043099252,-0.023049464955682275,1740234139.5072882
0,0.5991,0.3395,-0.636,0.3482,3.0,-0.6278540534810304,0.11073360938473797,-1.6557981103635173,0.010371206053592097,1740234139.5351746
0,0.5991,0.3397,-0.636,0.348,3.0,-0.6281335294766563,0.09514583340956051,-1.6852672775736275,0.02946916721011017,1740234139.5597103
0,0.5992,0.3399,-0.636,0.3478,3.0,-0.632572844208596,0.07983526427142351,-1.649781549221064,-0.035485728352563584,1740234139.5846465
0,0.5992,0.3406,-0.6358,0.3475,3.0,-0.597505310296981,0.05440972325959592,-1.6996983137639876,0.04991676454292371,1740234139.6086006
0,0.5989,0.341,-0.6358,0.3474,3.0,-0.5642079556466797,0.022760094897506633,-1.7271410406928194,0.027442726928831762,1740234139.6366847
0,0.5981,0.342,-0.6361,0.3473,3.0,-0.47945597020788,-0.09925658931766179,-1.778289895243525,0.051148854550705725,1740234139.6579187
0,0.5975,0.3428,-0.6362,0.3475,3.0,-0.38803490867712753,-0.1764365966308219,-1.7233576783727096,-0.05493221687081551,1740234139.6879406
0,0.596,0.3442,-0.6364,0.3483,3.0,-0.17795708364195661,-0.3160076453251577,-1.7219282118025583,-0.0014294665701513054,1740234139.7068443
0,0.595,0.3461,-0.636,0.3489,3.0,0.054287828719679965,-0.40799688449504856,-1.7815855065485722,0.05965729474601389,1740234139.7369335
0,0.5933,0.3496,-0.6353,0.3497,3.0,0.45259039747031693,-0.5849997371463758,-1.8985092814327902,0.11692377488421801,1740234139.7600203
0,0.5924,0.3516,-0.6347,0.3502,3.0,0.6877092756929528,-0.6587203241599013,-1.7952183377472766,-0.10329094368551361,1740234139.7851458
0,0.5919,0.3526,-0.6334,0.3525,3.0,0.9924637186229575,-0.550121514579871,-1.663064790522994,-0.13215354722428252,1740234139.8094158
0,0.592,0.3526,-0.6323,0.3541,3.0,1.1447371561593798,-0.3908197321640614,-1.5511157237642386,-0.11194906675875549,1740234139.83476
0,0.5922,0.3535,-0.631,0.3553,3.0,1.3340839904083737,-0.27509181845826447,-1.5968862392229313,0.04577051545869271,1740234139.859683
0,0.5923,0.3548,-0.6301,0.3553,3.0,1.454532125171852,-0.25078507382593784,-1.6526529955108504,0.05576675628791916,1740234139.8875551
0,0.5924,0.3566,-0.6288,0.3557,3.0,1.6535812833377292,-0.20981442950903784,-1.6724253563600953,0.01977236084924483,1740234139.9084153
0,0.5919,0.3572,-0.6284,0.3567,3.0,1.8030117335405293,-0.201134358722328,-1.6647740639476973,-0.007651292412397925,1740234139.936355
0,0.5912,0.3578,-0.6277,0.3583,3.0,2.0153334697853893,-0.1498440188756831,-1.6401976165768724,-0.024576447370824983,1740234139.960444
0,0.5919,0.3583,-0.6271,0.3578,3.0,2.0078870165853573,-0.10435799420756098,-1.5029547939258476,-0.13724282265102472,1740234139.9853165
0,0.5941,0.3561,-0.627,0.3568,3.0,1.695195962016868,0.09075202194975418,-1.6463785805409485,0.1434237866151009,1740234140.010263
0,0.5973,0.3549,-0.6249,0.356,3.0,1.5024209825907633,0.4894948514121893,-1.9179077532524293,0.2715291727114808,1740234140.0381656
0,0.6011,0.3551,-0.6215,0.3554,3.0,1.4488259722860448,0.9590973102981764,-2.3205128295250175,0.4026050762725881,1740234140.0605896
0,0.6025,0.3588,-0.6168,0.3574,3.0,1.976534707385099,1.3233523953803967,-2.1625905756568966,-0.15792225386812087,1740234140.0875502
0,0.6023,0.3697,-0.6108,0.3571,3.0,2.9620268678089303,1.2575757645582826,-2.910222620199093,0.7476320445421965,1740234140.1119683
0,0.5942,0.3845,-0.6068,0.3618,3.0,4.810363703936332,0.5363390036081626,-2.361476455643877,-0.5487461645552161,1740234140.1380346
0,0.5844,0.3906,-0.6104,0.3651,3.0,5.723567987989213,-0.508599163084483,-2.091661967916399,-0.2698144877274782,1740234140.1626542
0,0.5659,0.3948,-0.6241,0.3666,3.0,6.366199759338286,-2.8304870335072394,-1.5364702915499002,-0.5551916763664986,1740234140.1873271
0,0.5521,0.3927,-0.6359,0.3696,3.0,6.610739215202642,-4.353053205761199,-0.6524066185175048,-0.8840636730323954,1740234140.2105656
0,0.5297,0.3735,-0.6562,0.3865,3.0,6.877853392249449,-5.683487583265332,-0.3447912367966217,-0.3076153817208831,1740234140.2360384
0,0.5275,0.3682,-0.6581,0.3912,3.0,6.900851674933563,-5.518534403525138,0.04574226871144749,-0.3905335055080692,1740234140.2599359
0,0.5384,0.3763,-0.6492,0.3835,3.0,6.673499722769975,-4.8702228045120535,1.2590483113512803,-1.2133060426398328,1740234140.288032
0,0.5453,0.3818,-0.6434,0.378,3.0,6.528126126177995,-4.486307049469701,0.22165704190754276,1.0373912694437375,1740234140.3131433
0,0.5551,0.3887,-0.6367,0.3679,3.0,6.05192495655956,-4.1102222288152745,0.4686255737617575,-0.24696853185421475,1740234140.3375237
